Time,Throughput_EnbA,Throughput_EnbB
103.5,11.924,13.1074
103.6,11.9242,13.1074
103.7,11.9239,13.1074
103.8,11.924,13.1073
103.9,11.9239,13.1074
104,11.9241,13.1077
104.1,11.9238,13.1074
104.2,11.9239,13.1073
104.3,11.9239,13.1074
104.4,11.9241,13.1074
104.5,11.924,13.1073
104.6,11.9241,13.1073
104.7,11.9241,13.1074
104.8,11.924,13.1075
104.9,11.924,13.1074
105,11.9239,13.1075
105.1,11.924,13.1074
105.2,11.9239,13.1075
105.3,11.924,13.1073
105.4,11.924,13.1074
105.5,11.9239,13.1075
105.6,11.924,13.1074
105.7,11.9242,13.1073
105.8,11.9239,13.1074
105.9,11.9239,13.1074
106,11.9239,13.1074
106.1,11.924,13.1072
106.2,11.924,13.1074
106.3,11.924,13.1074
106.4,11.9239,13.1073
106.5,11.9239,13.1074
106.6,11.924,13.1075
106.7,11.924,13.1074
106.8,11.9239,13.1075
106.9,11.924,13.1075
107,11.924,13.1074
107.1,11.9242,13.1074
107.2,11.9242,13.1075
107.3,11.924,13.1075
107.4,11.9239,13.1073
107.5,11.924,13.1074
107.6,11.924,13.1075
107.7,11.9239,13.1075
107.8,11.9241,13.1074
107.9,11.924,13.1075
108,11.924,13.1076
108.1,11.9241,13.1075
108.2,11.924,13.1074
108.3,11.9239,13.1074
108.4,11.9241,13.1075
108.5,11.924,13.1075
108.6,11.9238,13.1073
108.7,11.9238,13.1075
108.8,11.924,13.1075
108.9,11.924,13.1075
109,11.924,13.1075
109.1,11.924,13.1074
109.2,11.9241,13.1075
109.3,11.9241,13.1074
109.4,11.924,13.1076
109.5,11.924,13.1074
109.6,11.9239,13.1075
109.7,11.9239,13.1076
109.8,11.9241,13.1074
109.9,11.9241,13.1075
110,11.9241,13.1074
110.1,11.924,13.1073
110.2,11.9242,13.1075
110.3,11.9241,13.1074
110.4,11.924,13.1074
110.5,11.9239,13.1074
110.6,11.924,13.1074
110.7,11.9239,13.1074
110.8,11.9241,13.1073
110.9,11.924,13.1074
111,11.924,13.1074
111.1,11.9241,13.1073
111.2,11.9241,13.1074
111.3,11.9241,13.1074
111.4,11.924,13.1075
111.5,11.924,13.1074
111.6,11.924,13.1073
111.7,11.9239,13.1074
111.8,11.924,13.1074
111.9,11.924,13.1074
112,11.9241,13.1075
112.1,11.9241,13.1073
112.2,11.9241,13.1074
112.3,11.924,13.1074
112.4,11.924,13.1075
112.5,11.9242,13.1074
112.6,11.9241,13.1073
112.7,11.9241,13.1077
112.8,11.924,13.1074
112.9,11.9241,13.1073
113,11.9241,13.1074
113.1,11.924,13.1074
113.2,11.924,13.1074
113.3,11.9241,13.1074
113.4,11.924,13.1074
113.5,11.9242,13.1075
113.6,11.924,13.1073
113.7,11.924,13.1074
113.8,11.924,13.1074
113.9,11.9241,13.1074
114,11.924,13.1075
114.1,11.9239,13.1075
114.2,11.9239,13.1074
114.3,11.9243,13.1075
114.4,11.924,13.1075
114.5,11.9242,13.1075
114.6,11.9241,13.1075
114.7,11.924,13.1074
114.8,11.9241,13.1074
114.9,11.9241,13.1075
115,11.924,13.1074
115.1,11.9239,13.1074
115.2,11.9241,13.1076
115.3,11.9242,13.1077
115.4,11.9242,13.1075
115.5,11.924,13.1075
115.6,11.9241,13.1076
115.7,11.9241,13.1076
115.8,11.9239,13.1074
115.9,11.9239,13.1076
116,11.924,13.1075
116.1,11.924,13.1075
116.2,11.9242,13.1075
116.3,11.924,13.1075
116.4,11.924,13.1075
116.5,11.9241,13.1074
116.6,11.9241,13.1076
116.7,11.9242,13.1075
116.8,11.9238,13.1074
116.9,11.924,13.1076
117,11.9242,13.1075
117.1,11.9241,13.1075
117.2,11.9242,13.1075
117.3,11.924,13.1074
117.4,11.9241,13.1077
117.5,11.9242,13.1074
117.6,11.9241,13.1075
117.7,11.924,13.1075
117.8,11.924,13.1075
117.9,11.9239,13.1075
118,11.9241,13.1074
118.1,11.9241,13.1076
118.2,11.9241,13.1076
118.3,11.924,13.1075
118.4,11.924,13.1076
118.5,11.9241,13.1077
118.6,11.9242,13.1075
118.7,11.924,13.1076
118.8,11.9241,13.1074
118.9,11.9241,13.1076
119,11.9241,13.1075
119.1,11.924,13.1076
119.2,11.9241,13.1077
119.3,11.9241,13.1076
119.4,11.9242,13.1075
119.5,11.924,13.1074
119.6,11.9241,13.1076
119.7,11.9243,13.1075
119.8,11.924,13.1075
119.9,11.9243,13.1076
120,11.9239,13.1075
120.1,11.924,13.1075
120.2,11.9241,13.1076
120.3,11.9242,13.1075
120.4,11.9241,13.1075
120.5,11.924,13.1075
120.6,11.9239,13.1076
120.7,11.9242,13.1076
120.8,11.9242,13.1074
120.9,11.9241,13.1076
121,11.9241,13.1076
121.1,11.924,13.1076
121.2,11.9241,13.1075
121.3,11.9241,13.1075
121.4,11.924,13.1075
121.5,11.924,13.1076
121.6,11.9241,13.1075
121.7,11.9242,13.1075
121.8,11.9242,13.1076
121.9,11.9242,13.1076
122,11.9242,13.1076
122.1,11.9242,13.1076
122.2,11.9241,13.1075
122.3,11.924,13.1076
122.4,11.9242,13.1077
122.5,11.924,13.1076
122.6,11.924,13.1076
122.7,11.9241,13.1076
122.8,11.9241,13.1077
122.9,11.9242,13.1076
123,11.9241,13.1075
123.1,11.9242,13.1076
123.2,11.9239,13.1077
123.3,11.9239,13.1075
123.4,11.9242,13.1076
123.5,11.924,13.1076
123.6,11.9241,13.1077
123.7,11.9242,13.1075
123.8,11.9241,13.1076
123.9,11.9242,13.1077
124,11.9243,13.1077
124.1,11.9239,13.1075
124.2,11.9241,13.1075
124.3,11.924,13.1076
124.4,11.9242,13.1075
124.5,11.9242,13.1075
124.6,11.9241,13.1076
124.7,11.9242,13.1076
124.8,11.9242,13.1075
124.9,11.9241,13.1076
125,11.9241,13.1076
125.1,11.9243,13.1076
125.2,11.9241,13.1075
125.3,11.9242,13.1075
125.4,11.924,13.1076
125.5,11.924,13.1075
125.6,11.9241,13.1076
125.7,11.9242,13.1076
125.8,11.9241,13.1076
125.9,11.924,13.1075
126,11.924,13.1075
126.1,11.9243,13.1075
126.2,11.924,13.1076
126.3,11.9242,13.1075
126.4,11.9241,13.1075
126.5,11.9241,13.1075
126.6,11.9242,13.1075
126.7,11.9243,13.1074
126.8,11.9241,13.1076
126.9,11.9241,13.1075
127,11.9241,13.1075
127.1,11.9243,13.1075
127.2,11.9243,13.1076
127.3,11.924,13.1075
127.4,11.9242,13.1076
127.5,11.9241,13.1074
127.6,11.9241,13.1076
127.7,11.924,13.1076
127.8,11.9242,13.1076
127.9,11.9241,13.1077
128,11.9241,13.1075
128.1,11.9241,13.1076
128.2,11.9241,13.1076
128.3,11.9242,13.1076
128.4,11.9241,13.1075
128.5,11.9242,13.1075
128.6,11.924,13.1077
128.7,11.9241,13.1076
128.8,11.9242,13.1075
128.9,11.9242,13.1075
129,11.9241,13.1075
129.1,11.9242,13.1075
129.2,11.9241,13.1075
129.3,11.9243,13.1076
129.4,11.9242,13.1076
129.5,11.924,13.1075
129.6,11.924,13.1076
129.7,11.9241,13.1076
129.8,11.9242,13.1076
129.9,11.9243,13.1075
130,11.9241,13.1074
130.1,11.9242,13.1076
130.2,11.9242,13.1076
130.3,11.9241,13.1076
130.4,11.9242,13.1075
130.5,11.924,13.1076
130.6,11.9241,13.1076
130.7,11.924,13.1076
130.8,11.9242,13.1075
130.9,11.9241,13.1075
131,11.9241,13.1075
131.1,11.9242,13.1077
131.2,11.9242,13.1077
131.3,11.9241,13.1076
131.4,11.9242,13.1075
131.5,11.9242,13.1076
131.6,11.9241,13.1076
131.7,11.9242,13.1076
131.8,11.9241,13.1076
131.9,11.9241,13.1076
132,11.9242,13.1075
132.1,11.9243,13.1076
132.2,11.9241,13.1075
132.3,11.9242,13.1076
132.4,11.9241,13.1075
132.5,11.9243,13.1076
132.6,11.9241,13.1078
132.7,11.924,13.1075
132.8,11.9241,13.1075
132.9,11.9241,13.1076
133,11.9241,13.1076
133.1,11.9242,13.1075
133.2,11.9241,13.1075
133.3,11.9241,13.1076
133.4,11.9242,13.1076
133.5,11.9243,13.1075
133.6,11.9243,13.1075
133.7,11.9241,13.1076
133.8,11.9242,13.1075
133.9,11.9242,13.1076
134,11.9242,13.1076
134.1,11.9241,13.1076
134.2,11.9242,13.1076
134.3,11.9242,13.1077
134.4,11.9242,13.1076
134.5,11.9242,13.1076
134.6,11.9242,13.1075
134.7,11.9243,13.1075
134.8,11.9242,13.1076
134.9,11.9242,13.1076
135,11.924,13.1076
135.1,11.9241,13.1077
135.2,11.9241,13.1076
135.3,11.9242,13.1076
135.4,11.9241,13.1076
135.5,11.9242,13.1077
135.6,11.9242,13.1076
135.7,11.9243,13.1075
135.8,11.9241,13.1077
135.9,11.9241,13.1077
136,11.9241,13.1077
136.1,11.9242,13.1076
136.2,11.9242,13.1076
136.3,11.9243,13.1076
136.4,11.9242,13.1075
136.5,11.9242,13.1077
136.6,11.9243,13.1076
136.7,11.9242,13.1075
136.8,11.9242,13.1076
136.9,11.9241,13.1074
137,11.9241,13.1076
137.1,11.924,13.1075
137.2,11.9242,13.1074
137.3,11.9241,13.1076
137.4,11.9242,13.1075
137.5,11.9243,13.1075
137.6,11.9243,13.1075
137.7,11.9241,13.1074
137.8,11.924,13.1075
137.9,11.9241,13.1074
138,11.9242,13.1077
138.1,11.9241,13.1076
138.2,11.9241,13.1075
138.3,11.9242,13.1075
138.4,11.9242,13.1076
138.5,11.9242,13.1075
138.6,11.9242,13.1075
138.7,11.9242,13.1074
138.8,11.9242,13.1076
138.9,11.9242,13.1075
139,11.9242,13.1075
139.1,11.9242,13.1076
139.2,11.9242,13.1076
139.3,11.9242,13.1076
139.4,11.9242,13.1075
139.5,11.9241,13.1075
139.6,11.9242,13.1076
139.7,11.9242,13.1075
139.8,11.9242,13.1076
139.9,11.9242,13.1076
140,11.9242,13.1076
140.1,11.9241,13.1076
140.2,11.9242,13.1076
140.3,11.9242,13.1075
140.4,11.9241,13.1075
140.5,11.9241,13.1076
140.6,11.9242,13.1076
140.7,11.9243,13.1075
140.8,11.9241,13.1076
140.9,11.9242,13.1076
141,11.9242,13.1076
141.1,11.9243,13.1075
141.2,11.9243,13.1076
141.3,11.9242,13.1076
141.4,11.9241,13.1076
141.5,11.9242,13.1076
141.6,11.9242,13.1076
141.7,11.9243,13.1077
141.8,11.9242,13.1076
141.9,11.9242,13.1075
142,11.9243,13.1076
142.1,11.9243,13.1076
142.2,11.9241,13.1075
142.3,11.9241,13.1076
142.4,11.9242,13.1075
142.5,11.9241,13.1076
142.6,11.9241,13.1075
142.7,11.9241,13.1076
142.8,11.9243,13.1076
142.9,11.9243,13.1075
143,11.9243,13.1075
143.1,11.9243,13.1076
143.2,11.9242,13.1076
143.3,11.9241,13.1075
143.4,11.9243,13.1074
143.5,11.9242,13.1076
143.6,11.9241,13.1076
143.7,11.9242,13.1076
143.8,11.9243,13.1076
143.9,11.9243,13.1076
144,11.9243,13.1076
144.1,11.9242,13.1075
144.2,11.9242,13.1075
144.3,11.9242,13.1076
144.4,11.9242,13.1075
144.5,11.9242,13.1077
144.6,11.9241,13.1077
144.7,11.9242,13.1076
144.8,11.9242,13.1076
144.9,11.9242,13.1075
145,11.9242,13.1077
145.1,11.9242,13.1075
145.2,11.9243,13.1076
145.3,11.9242,13.1077
145.4,11.9242,13.1076
145.5,11.9242,13.1076
145.6,11.9242,13.1076
145.7,11.9243,13.1076
145.8,11.9243,13.1076
145.9,11.9241,13.1076
146,11.9242,13.1076
146.1,11.9244,13.1075
146.2,11.9243,13.1076
146.3,11.9242,13.1076
146.4,11.9243,13.1075
146.5,11.9242,13.1076
146.6,11.9243,13.1076
146.7,11.9242,13.1077
146.8,11.9241,13.1076
146.9,11.9242,13.1075
147,11.9242,13.1077
147.1,11.9244,13.1076
147.2,11.9243,13.1076
147.3,11.9241,13.1075
147.4,11.9243,13.1076
147.5,11.9241,13.1077
147.6,11.9241,13.1076
147.7,11.9242,13.1076
147.8,11.9241,13.1077
147.9,11.9242,13.1076
148,11.9242,13.1076
148.1,11.9243,13.1075
148.2,11.9243,13.1077
148.3,11.9242,13.1076
148.4,11.9243,13.1076
148.5,11.9243,13.1078
148.6,11.9241,13.1076
148.7,11.9241,13.1077
148.8,11.9243,13.1076
148.9,11.9242,13.1078
149,11.9242,13.1076
149.1,11.9242,13.1076
149.2,11.9243,13.1077
149.3,11.9243,13.1077
149.4,11.9244,13.1076
149.5,11.9242,13.1077
149.6,11.9242,13.1077
149.7,11.9241,13.1077
149.8,11.9243,13.1077
149.9,11.9243,13.1076
150,11.9241,13.1076
150.1,11.9242,13.1077
150.2,11.9243,13.1077
150.3,11.9243,13.1077
150.4,11.9242,13.1077
150.5,11.9241,13.1077
150.6,11.9243,13.1076
150.7,11.9242,13.1076
150.8,11.9243,13.1076
150.9,11.9243,13.1076
151,11.9242,13.1076
151.1,11.9243,13.1077
151.2,11.9243,13.1077
151.3,11.9242,13.1077
151.4,11.9242,13.1077
151.5,11.9243,13.1077
151.6,11.9242,13.1076
151.7,11.9243,13.1078
151.8,11.9242,13.1078
151.9,11.9242,13.1076
152,11.9242,13.1077
152.1,11.9243,13.1076
152.2,11.9241,13.1077
152.3,11.9242,13.1076
152.4,11.9242,13.1077
152.5,11.9243,13.1078
152.6,11.9243,13.1077
152.7,11.9241,13.1076
152.8,11.9244,13.1077
152.9,11.9242,13.1077
153,11.9242,13.1076
153.1,11.9244,13.1076
153.2,11.9242,13.1077
153.3,11.9242,13.1077
153.4,11.9242,13.1077
153.5,11.9243,13.1076
153.6,11.9243,13.1077
153.7,11.9241,13.1077
153.8,11.9243,13.1076
153.9,11.9243,13.1076
154,11.9241,13.1077
154.1,11.9242,13.1077
154.2,11.9243,13.1077
154.3,11.9242,13.1076
154.4,11.9243,13.1077
154.5,11.9242,13.1077
154.6,11.9242,13.1076
154.7,11.9243,13.1076
154.8,11.9243,13.1076
154.9,11.9243,13.1077
155,11.9241,13.1077
155.1,11.9241,13.1077
155.2,11.9243,13.1077
155.3,11.9242,13.1077
155.4,11.9242,13.1077
155.5,11.9243,13.1076
155.6,11.9243,13.1077
155.7,11.9244,13.1077
155.8,11.9244,13.1077
155.9,11.9242,13.1076
156,11.9243,13.1077
156.1,11.9242,13.1076
156.2,11.9242,13.1077
156.3,11.9244,13.1076
156.4,11.9242,13.1077
156.5,11.9243,13.1077
156.6,11.9243,13.1076
156.7,11.9243,13.1076
156.8,11.9242,13.1077
156.9,11.9243,13.1077
157,11.9243,13.1076
157.1,11.9242,13.1077
157.2,11.924,13.1078
157.3,11.9242,13.1076
157.4,11.9242,13.1076
157.5,11.9243,13.1076
157.6,11.9243,13.1077
157.7,11.9242,13.1076
157.8,11.9243,13.1075
157.9,11.9243,13.1078
158,11.9242,13.1076
158.1,11.9243,13.1076
158.2,11.9243,13.1076
158.3,11.9242,13.1076
158.4,11.9243,13.1076
158.5,11.9244,13.1076
158.6,11.9242,13.1076
158.7,11.9243,13.1077
158.8,11.9243,13.1076
158.9,11.9243,13.1077
159,11.9244,13.1076
159.1,11.9242,13.1077
159.2,11.9243,13.1076
159.3,11.9243,13.1075
159.4,11.9242,13.1076
159.5,11.9242,13.1076
159.6,11.9242,13.1076
159.7,11.9243,13.1076
159.8,11.9243,13.1077
159.9,11.9243,13.1077
160,11.9243,13.1077
160.1,11.9242,13.1077
160.2,11.9243,13.1076
160.3,11.9243,13.1076
160.4,11.9242,13.1076
160.5,11.9242,13.1077
160.6,11.9243,13.1076
160.7,11.9243,13.1077
160.8,11.9243,13.1076
160.9,11.9242,13.1077
161,11.9243,13.1076
161.1,11.9244,13.1077
161.2,11.9243,13.1077
161.3,11.9242,13.1076
161.4,11.9242,13.1076
161.5,11.9242,13.1075
161.6,11.9243,13.1077
161.7,11.9243,13.1076
161.8,11.9243,13.1076
161.9,11.9243,13.1078
162,11.9243,13.1076
162.1,11.9243,13.1076
162.2,11.9244,13.1076
162.3,11.9242,13.1075
162.4,11.9243,13.1076
162.5,11.9243,13.1075
162.6,11.9242,13.1076
162.7,11.9243,13.1076
162.8,11.9243,13.1076
162.9,11.9244,13.1076
163,11.9243,13.1075
163.1,11.9243,13.1077
163.2,11.9243,13.1076
163.3,11.9243,13.1075
163.4,11.9243,13.1076
163.5,11.9242,13.1076
163.6,11.9242,13.1076
163.7,11.9242,13.1076
163.8,11.9243,13.1075
163.9,11.9244,13.1076
164,11.9243,13.1075
164.1,11.9242,13.1076
164.2,11.9243,13.1075
164.3,11.9243,13.1075
164.4,11.9243,13.1076
164.5,11.9241,13.1076
164.6,11.9242,13.1076
164.7,11.9243,13.1076
164.8,11.9243,13.1076
164.9,11.9243,13.1075
165,11.9242,13.1075
165.1,11.9243,13.1076
165.2,11.9243,13.1076
165.3,11.9243,13.1076
165.4,11.9243,13.1075
165.5,11.9243,13.1076
165.6,11.9242,13.1077
165.7,11.9244,13.1076
165.8,11.9243,13.1076
165.9,11.9242,13.1077
166,11.9243,13.1076
166.1,11.9243,13.1075
166.2,11.9243,13.1075
166.3,11.9242,13.1077
166.4,11.9243,13.1076
166.5,11.9243,13.1075
166.6,11.9244,13.1077
166.7,11.9243,13.1076
166.8,11.9242,13.1075
166.9,11.9242,13.1075
167,11.9242,13.1075
167.1,11.9243,13.1076
167.2,11.9242,13.1075
167.3,11.9242,13.1076
167.4,11.9244,13.1076
167.5,11.9244,13.1076
167.6,11.9243,13.1076
167.7,11.9242,13.1075
167.8,11.9243,13.1076
167.9,11.9243,13.1076
168,11.9243,13.1076
168.1,11.9244,13.1076
168.2,11.9243,13.1076
168.3,11.9242,13.1076
168.4,11.9244,13.1076
168.5,11.9244,13.1075
168.6,11.9243,13.1076
168.7,11.9243,13.1076
168.8,11.9243,13.1076
168.9,11.9242,13.1075
169,11.9242,13.1076
169.1,11.9243,13.1076
169.2,11.9243,13.1076
169.3,11.9244,13.1076
169.4,11.9244,13.1076
169.5,11.9242,13.1076
169.6,11.9243,13.1076
169.7,11.9242,13.1075
169.8,11.9243,13.1076
169.9,11.9242,13.1076
170,11.9242,13.1077
170.1,11.9243,13.1076
170.2,11.9244,13.1076
170.3,11.9244,13.1077
170.4,11.9243,13.1076
170.5,11.9243,13.1075
170.6,11.9244,13.1077
170.7,11.9243,13.1076
170.8,11.9243,13.1076
170.9,11.9243,13.1076
171,11.9242,13.1076
171.1,11.9244,13.1076
171.2,11.9243,13.1075
171.3,11.9243,13.1077
171.4,11.9243,13.1077
171.5,11.9244,13.1075
171.6,11.9243,13.1076
171.7,11.9243,13.1076
171.8,11.9243,13.1076
171.9,11.9243,13.1076
172,11.9242,13.1075
172.1,11.9243,13.1077
172.2,11.9243,13.1076
172.3,11.9243,13.1076
172.4,11.9243,13.1076
172.5,11.9244,13.1077
172.6,11.9244,13.1077
172.7,11.9242,13.1076
172.8,11.9244,13.1076
172.9,11.9243,13.1076
173,11.9243,13.1076
173.1,11.9242,13.1076
173.2,11.9243,13.1077
173.3,11.9243,13.1076
173.4,11.9243,13.1077
173.5,11.9243,13.1075
173.6,11.9244,13.1076
173.7,11.9242,13.1076
173.8,11.9244,13.1077
173.9,11.9244,13.1077
174,11.9243,13.1076
174.1,11.9243,13.1076
174.2,11.9243,13.1077
174.3,11.9243,13.1077
174.4,11.9242,13.1076
174.5,11.9242,13.1077
174.6,11.9244,13.1077
174.7,11.9243,13.1077
174.8,11.9244,13.1076
174.9,11.9243,13.1076
175,11.9243,13.1077
175.1,11.9243,13.1077
175.2,11.9244,13.1076
175.3,11.9243,13.1077
175.4,11.9242,13.1076
175.5,11.9244,13.1076
175.6,11.9244,13.1076
175.7,11.9244,13.1076
175.8,11.9244,13.1077
175.9,11.9243,13.1076
176,11.9243,13.1077
176.1,11.9242,13.1077
176.2,11.9243,13.1077
176.3,11.9243,13.1077
176.4,11.9243,13.1077
176.5,11.9243,13.1077
176.6,11.9243,13.1076
176.7,11.9243,13.1076
176.8,11.9243,13.1077
176.9,11.9243,13.1077
177,11.9244,13.1076
177.1,11.9244,13.1078
177.2,11.9242,13.1077
177.3,11.9243,13.1077
177.4,11.9243,13.1076
177.5,11.9244,13.1077
177.6,11.9244,13.1077
177.7,11.9243,13.1077
177.8,11.9243,13.1078
177.9,11.9245,13.1077
178,11.9243,13.1077
178.1,11.9243,13.1077
178.2,11.9242,13.1077
178.3,11.9243,13.1077
178.4,11.9244,13.1076
178.5,11.9244,13.1077
178.6,11.9243,13.1077
178.7,11.9243,13.1077
178.8,11.9243,13.1076
178.9,11.9243,13.1076
179,11.9244,13.1077
179.1,11.9242,13.1077
179.2,11.9244,13.1076
179.3,11.9243,13.1077
179.4,11.9243,13.1076
179.5,11.9243,13.1077
179.6,11.9243,13.1077
179.7,11.9243,13.1076
179.8,11.9244,13.1077
179.9,11.9243,13.1076
180,11.9244,13.1077
180.1,11.9251,13.1098
180.2,11.9262,13.11
180.3,11.927,13.1102
180.4,11.9274,13.1104
180.5,11.9278,13.1106
180.6,11.9284,13.1108
180.7,11.9287,13.111
180.8,11.929,13.1112
180.9,11.9295,13.1114
181,11.9299,13.1116
181.1,11.9303,13.1117
181.2,11.9307,13.112
181.3,11.931,13.1122
181.4,11.9314,13.1124
181.5,11.9317,13.1125
181.6,11.9322,13.1128
181.7,11.9325,13.113
181.8,11.9328,13.1131
181.9,11.9333,13.1133
182,11.9337,13.1136
182.1,11.934,13.1137
182.2,11.9344,12.2723
182.3,9.39972,6.38127
182.4,9.4004,6.38141
182.5,15.2112,9.70264
182.6,15.2094,9.70298
182.7,15.2086,9.70329
182.8,15.2077,9.70355
182.9,15.2069,9.70377
183,15.2063,9.70398
183.1,15.2053,9.70421
183.2,15.2047,9.70447
183.3,15.2038,9.70468
183.4,15.203,9.70485
183.5,15.2022,9.70503
183.6,15.2014,9.70533
183.7,15.2005,9.70555
183.8,15.1997,9.70571
183.9,15.1989,9.70593
184,15.1981,9.70615
184.1,15.1972,9.70641
184.2,15.1964,9.70662
184.3,15.1956,9.70679
184.4,15.1948,9.70701
184.5,15.1939,9.70722
184.6,15.1931,9.70748
184.7,15.1923,9.70765
184.8,15.1915,9.70785
184.9,15.1907,9.70807
185,15.1898,9.70828
185.1,15.1891,9.70854
185.2,15.1882,9.7087
185.3,15.1874,9.70892
185.4,15.1866,9.70913
185.5,15.1857,9.70939
185.6,15.1851,9.7096
185.7,15.1842,9.70976
185.8,15.1833,9.70998
185.9,15.1826,9.71019
186,15.1818,9.71044
186.1,15.1809,9.7106
186.2,15.1802,9.71086
186.3,15.1793,9.71107
186.4,15.1785,9.71128
186.5,15.1778,9.71144
186.6,15.177,9.71166
186.7,15.1761,9.71186
186.8,15.1753,9.71212
186.9,15.1746,9.71232
187,15.1738,9.71248
187.1,15.1728,9.7127
187.2,15.1722,9.7129
187.3,15.1713,9.7132
187.4,15.1706,9.71332
187.5,15.1697,9.71352
187.6,15.169,9.71373
187.7,15.1681,9.71394
187.8,15.1673,9.71419
187.9,15.1666,9.71435
188,15.1658,9.71457
188.1,15.165,9.71476
188.2,15.1642,9.71501
188.3,15.1635,9.71522
188.4,15.1626,9.71537
188.5,15.1619,9.71558
188.6,15.1612,9.71579
188.7,15.1603,9.71603
188.8,15.1594,9.71619
188.9,15.1587,9.7164
189,15.1579,9.7166
189.1,15.1571,9.71685
189.2,15.1564,9.71701
189.3,15.1556,9.71721
189.4,15.1548,9.71742
189.5,15.1541,9.71766
189.6,15.1533,9.71786
189.7,15.1525,9.71802
189.8,15.1517,9.71823
189.9,15.151,9.71843
190,15.1502,9.71867
190.1,15.1495,9.71882
190.2,15.1486,9.71903
190.3,15.148,9.71923
190.4,15.1472,9.71947
190.5,15.1463,9.71963
190.6,15.1456,9.71982
190.7,15.1449,9.72003
190.8,15.144,9.72027
190.9,15.1433,9.72047
191,15.1425,9.72067
191.1,15.1417,9.72088
191.2,15.141,9.72103
191.3,15.1403,9.72127
191.4,15.1394,9.72142
191.5,15.1387,9.72162
191.6,15.138,9.72182
191.7,15.1372,9.72206
191.8,15.1364,9.72222
191.9,15.1357,9.72241
192,15.1349,9.72261
192.1,15.1343,9.72285
192.2,15.1334,9.72305
192.3,15.1327,9.7232
192.4,15.1318,9.72345
192.5,15.1312,9.72364
192.6,15.1304,9.72383
192.7,15.1296,9.72398
192.8,15.1289,9.72418
192.9,15.1281,9.72438
193,15.1274,9.72462
193.1,15.1266,9.72477
193.2,15.1258,9.72496
193.3,15.1252,9.72516
193.4,15.1244,9.72539
193.5,15.1237,9.72559
193.6,15.1229,9.72574
193.7,15.1222,9.72598
193.8,15.1214,9.72617
193.9,15.1207,9.72636
194,15.1199,9.72651
194.1,15.1192,9.72671
194.2,15.1185,9.7269
194.3,15.1177,9.72714
194.4,15.117,9.72728
194.5,15.1162,9.7274
194.6,15.1155,9.72772
194.7,15.1148,9.7279
194.8,15.114,9.7281
194.9,15.1133,9.72824
195,15.1126,9.72844
195.1,15.1118,9.72863
195.2,15.1111,9.72886
195.3,15.1104,9.72901
195.4,15.1097,9.72919
195.5,15.1089,9.72943
195.6,15.1083,9.72962
195.7,15.1075,9.72981
195.8,15.1067,9.72996
195.9,15.106,9.73015
196,15.1053,9.73034
196.1,15.1045,9.73057
196.2,15.1038,9.73076
196.3,15.1032,9.7309
196.4,15.1023,9.73113
196.5,15.1017,9.73132
196.6,15.101,9.73151
196.7,15.1002,9.73165
196.8,15.0995,9.73185
196.9,15.0988,9.73203
197,15.098,9.73226
197.1,15.0973,9.7324
197.2,15.0966,9.73259
197.3,15.0959,9.73282
197.4,15.0953,9.73301
197.5,15.0945,9.73319
197.6,15.0938,9.73334
197.7,15.0931,9.73353
197.8,15.0923,9.73371
197.9,15.0917,9.73394
198,15.0909,9.73412
198.1,15.0902,9.73426
198.2,15.0895,9.73445
198.3,15.0888,9.73464
198.4,15.0881,9.73486
198.5,15.0874,9.735
198.6,15.0867,9.73523
198.7,15.086,9.73542
198.8,15.0852,9.7356
198.9,15.0845,9.73574
199,15.0838,9.73593
199.1,15.0832,9.73611
199.2,15.0824,9.73629
199.3,15.0817,9.73652
199.4,15.0811,9.73665
199.5,15.0803,9.73684
199.6,15.0797,9.73702
199.7,15.0789,9.73729
199.8,15.0782,9.73739
199.9,15.0775,9.73757
200,15.0769,9.73775
200.1,15.0762,9.73797
200.2,15.0755,9.73815
200.3,15.0748,9.73829
200.4,15.0741,9.73848
200.5,15.0734,9.73866
200.6,15.0726,9.73888
200.7,15.072,9.73902
200.8,15.0714,9.73919
200.9,15.0706,9.73938
201,15.0699,9.7396
201.1,15.0692,9.73978
201.2,15.0685,9.73991
201.3,15.0678,9.7401
201.4,15.0671,9.74028
201.5,15.0664,9.7405
201.6,15.0658,9.74063
201.7,15.0651,9.74081
201.8,15.0644,9.74099
